dataset,method,model,imputation,base_model,F1,missing_perc
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.9769035083381044,0.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.967565129214713,20.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.9160111836132954,40.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.8725155912712318,50.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.7478208214175233,60.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.680232357367733,70.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.634973053548905,80.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.4340373747000664,90.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.30508707659828743,95.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.09691000850371577,98.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.9724766197078054,0.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.9494098569128027,20.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.9314289163716191,40.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.8204034216161298,50.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.7751100294718861,60.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.6390585493012546,70.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.34222213255727485,80.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.12175243687159415,90.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.078357694429123,95.0
mice_protein,mnar,mean xgboost,mean,xgboost,0.027777777777777776,98.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.9724766197078054,0.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.9631943686291353,20.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.9263853966312984,40.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.7684066888261439,50.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.7105508415610718,60.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.269133252500188,70.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.5555497502188679,80.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.16184813060367645,90.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.027777777777777776,95.0
mice_protein,mnar,ice xgboost,ice,xgboost,0.027777777777777776,98.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.9724766197078054,0.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.9724766197078054,20.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.9271037122999615,40.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.7896030404662119,50.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.6999526964769268,60.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.649318508830518,70.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.5452383177391756,80.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.2954441391941392,90.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.03387533875338754,95.0
mice_protein,mnar,missforest xgboost,missforest,xgboost,0.03387533875338754,98.0
madelon,mcar,mean xgboost,mean,xgboost,0.8096090476384199,0.0
madelon,mcar,mean xgboost,mean,xgboost,0.7281131452770229,20.0
madelon,mcar,mean xgboost,mean,xgboost,0.6638150080437821,40.0
madelon,mcar,mean xgboost,mean,xgboost,0.6208761164104746,50.0
madelon,mcar,mean xgboost,mean,xgboost,0.5706193761479218,60.0
madelon,mcar,mean xgboost,mean,xgboost,0.5117681694489091,70.0
madelon,mcar,mean xgboost,mean,xgboost,0.4904047734236413,80.0
madelon,mcar,mean xgboost,mean,xgboost,0.38405211866688205,90.0
madelon,mcar,mean xgboost,mean,xgboost,0.3702958491690886,95.0
madelon,mcar,mean xgboost,mean,xgboost,0.34375884721135896,98.0
madelon,mcar,ice xgboost,ice,xgboost,0.8096090476384199,0.0
madelon,mcar,ice xgboost,ice,xgboost,0.799973369235549,20.0
madelon,mcar,ice xgboost,ice,xgboost,0.774932579655888,40.0
madelon,mcar,ice xgboost,ice,xgboost,0.7440708134892,50.0
madelon,mcar,ice xgboost,ice,xgboost,0.7089426373830043,60.0
madelon,mcar,ice xgboost,ice,xgboost,0.6350687495126451,70.0
madelon,mcar,ice xgboost,ice,xgboost,0.6062968515742129,80.0
madelon,mcar,ice xgboost,ice,xgboost,0.5449060240963856,90.0
madelon,mcar,ice xgboost,ice,xgboost,0.46185688941454756,95.0
madelon,mcar,ice xgboost,ice,xgboost,0.41054785880318806,98.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.8096090476384199,0.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.7807562577667319,20.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.7357164850737687,40.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.6843802480720609,50.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.6575670498084292,60.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.6073260073260074,70.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.5756175500304608,80.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.48594771241830065,90.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.43125,95.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.3654519710857739,98.0
madelon,mcar,mean xgboost,mean,xgboost,0.8096090476384199,0.0
madelon,mcar,mean xgboost,mean,xgboost,0.7281131452770229,20.0
madelon,mcar,mean xgboost,mean,xgboost,0.6638150080437821,40.0
madelon,mcar,mean xgboost,mean,xgboost,0.6208761164104746,50.0
madelon,mcar,mean xgboost,mean,xgboost,0.5706193761479218,60.0
madelon,mcar,mean xgboost,mean,xgboost,0.5117681694489091,70.0
madelon,mcar,mean xgboost,mean,xgboost,0.4904047734236413,80.0
madelon,mcar,mean xgboost,mean,xgboost,0.38405211866688205,90.0
madelon,mcar,mean xgboost,mean,xgboost,0.3702958491690886,95.0
madelon,mcar,mean xgboost,mean,xgboost,0.34375884721135896,98.0
madelon,mcar,ice xgboost,ice,xgboost,0.8096090476384199,0.0
madelon,mcar,ice xgboost,ice,xgboost,0.799973369235549,20.0
madelon,mcar,ice xgboost,ice,xgboost,0.774932579655888,40.0
madelon,mcar,ice xgboost,ice,xgboost,0.7440708134892,50.0
madelon,mcar,ice xgboost,ice,xgboost,0.7089426373830043,60.0
madelon,mcar,ice xgboost,ice,xgboost,0.6350687495126451,70.0
madelon,mcar,ice xgboost,ice,xgboost,0.6062968515742129,80.0
madelon,mcar,ice xgboost,ice,xgboost,0.5449060240963856,90.0
madelon,mcar,ice xgboost,ice,xgboost,0.46185688941454756,95.0
madelon,mcar,ice xgboost,ice,xgboost,0.41054785880318806,98.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.8096090476384199,0.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.7903652334720296,20.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.7283146392165146,40.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.7098214285714285,50.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.68737747340356,60.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.6292314134703533,70.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.5798045096424298,80.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.48037790697674415,90.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.42925834944859664,95.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.3606080930024592,98.0
madelon,mcar,mean xgboost,mean,xgboost,0.8096090476384199,0.0
madelon,mcar,mean xgboost,mean,xgboost,0.7281131452770229,20.0
madelon,mcar,mean xgboost,mean,xgboost,0.6638150080437821,40.0
madelon,mcar,mean xgboost,mean,xgboost,0.6208761164104746,50.0
madelon,mcar,mean xgboost,mean,xgboost,0.5706193761479218,60.0
madelon,mcar,mean xgboost,mean,xgboost,0.5117681694489091,70.0
madelon,mcar,mean xgboost,mean,xgboost,0.4904047734236413,80.0
madelon,mcar,mean xgboost,mean,xgboost,0.38405211866688205,90.0
madelon,mcar,mean xgboost,mean,xgboost,0.3702958491690886,95.0
madelon,mcar,mean xgboost,mean,xgboost,0.34375884721135896,98.0
madelon,mcar,ice xgboost,ice,xgboost,0.8096090476384199,0.0
madelon,mcar,ice xgboost,ice,xgboost,0.799973369235549,20.0
madelon,mcar,ice xgboost,ice,xgboost,0.774932579655888,40.0
madelon,mcar,ice xgboost,ice,xgboost,0.7440708134892,50.0
madelon,mcar,ice xgboost,ice,xgboost,0.7089426373830043,60.0
madelon,mcar,ice xgboost,ice,xgboost,0.6350687495126451,70.0
madelon,mcar,ice xgboost,ice,xgboost,0.6062968515742129,80.0
madelon,mcar,ice xgboost,ice,xgboost,0.5449060240963856,90.0
madelon,mcar,ice xgboost,ice,xgboost,0.46185688941454756,95.0
madelon,mcar,ice xgboost,ice,xgboost,0.41054785880318806,98.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.8096090476384199,0.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.7980702020407484,20.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.7322556388192283,40.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.686788917146299,50.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.6759689401826127,60.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.6183356285658076,70.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.5779481788386619,80.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.48025244881057766,90.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.43899236998427205,95.0
madelon,mcar,missforest xgboost,missforest,xgboost,0.36647824077747854,98.0
madelon,mnar,mean xgboost,mean,xgboost,0.8096090476384199,0.0
madelon,mnar,mean xgboost,mean,xgboost,0.8019047619047619,20.0
madelon,mnar,mean xgboost,mean,xgboost,0.8019164839066388,40.0
madelon,mnar,mean xgboost,mean,xgboost,0.7884615384615384,50.0
madelon,mnar,mean xgboost,mean,xgboost,0.7999881649801763,60.0
madelon,mnar,mean xgboost,mean,xgboost,0.8053192475210824,70.0
madelon,mnar,mean xgboost,mean,xgboost,0.8094568335338207,80.0
madelon,mnar,mean xgboost,mean,xgboost,0.7979506422283157,90.0
madelon,mnar,mean xgboost,mean,xgboost,0.7921570369054491,95.0
madelon,mnar,mean xgboost,mean,xgboost,0.7423076923076923,98.0
madelon,mnar,ice xgboost,ice,xgboost,0.8096090476384199,0.0
madelon,mnar,ice xgboost,ice,xgboost,0.8019047619047619,20.0
madelon,mnar,ice xgboost,ice,xgboost,0.8038345464228653,40.0
madelon,mnar,ice xgboost,ice,xgboost,0.7903838401769238,50.0
madelon,mnar,ice xgboost,ice,xgboost,0.799973369235549,60.0
madelon,mnar,ice xgboost,ice,xgboost,0.8033545401966454,70.0
madelon,mnar,ice xgboost,ice,xgboost,0.8113123713325138,80.0
madelon,mnar,ice xgboost,ice,xgboost,0.8037416375584632,90.0
madelon,mnar,ice xgboost,ice,xgboost,0.8036602700781805,95.0
madelon,mnar,ice xgboost,ice,xgboost,0.7807659876625392,98.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8096090476384199,0.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8038345464228653,20.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8057685124575165,40.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7961508306335893,50.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8037735849056603,60.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7994987468671679,70.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.80755281194949,80.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7999260081391047,90.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8094568335338207,95.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7692000414256336,98.0
madelon,mnar,mean xgboost,mean,xgboost,0.8096090476384199,0.0
madelon,mnar,mean xgboost,mean,xgboost,0.8019047619047619,20.0
madelon,mnar,mean xgboost,mean,xgboost,0.8019164839066388,40.0
madelon,mnar,mean xgboost,mean,xgboost,0.7884615384615384,50.0
madelon,mnar,mean xgboost,mean,xgboost,0.7999881649801763,60.0
madelon,mnar,mean xgboost,mean,xgboost,0.8053192475210824,70.0
madelon,mnar,mean xgboost,mean,xgboost,0.8094568335338207,80.0
madelon,mnar,mean xgboost,mean,xgboost,0.7979506422283157,90.0
madelon,mnar,mean xgboost,mean,xgboost,0.7921570369054491,95.0
madelon,mnar,mean xgboost,mean,xgboost,0.7423076923076923,98.0
madelon,mnar,ice xgboost,ice,xgboost,0.8096090476384199,0.0
madelon,mnar,ice xgboost,ice,xgboost,0.8019047619047619,20.0
madelon,mnar,ice xgboost,ice,xgboost,0.8038345464228653,40.0
madelon,mnar,ice xgboost,ice,xgboost,0.7903838401769238,50.0
madelon,mnar,ice xgboost,ice,xgboost,0.799973369235549,60.0
madelon,mnar,ice xgboost,ice,xgboost,0.8033545401966454,70.0
madelon,mnar,ice xgboost,ice,xgboost,0.8113123713325138,80.0
madelon,mnar,ice xgboost,ice,xgboost,0.8037416375584632,90.0
madelon,mnar,ice xgboost,ice,xgboost,0.8036602700781805,95.0
madelon,mnar,ice xgboost,ice,xgboost,0.7807659876625392,98.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8096090476384199,0.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8057512713823393,20.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8000000000000002,40.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7941934744091941,50.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7999526515151515,60.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8031910946196661,70.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8189066228011679,80.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8056074766355139,90.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8094116863067405,95.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7595077678990969,98.0
madelon,mnar,mean xgboost,mean,xgboost,0.8096090476384199,0.0
madelon,mnar,mean xgboost,mean,xgboost,0.8019047619047619,20.0
madelon,mnar,mean xgboost,mean,xgboost,0.8019164839066388,40.0
madelon,mnar,mean xgboost,mean,xgboost,0.7884615384615384,50.0
madelon,mnar,mean xgboost,mean,xgboost,0.7999881649801763,60.0
madelon,mnar,mean xgboost,mean,xgboost,0.8053192475210824,70.0
madelon,mnar,mean xgboost,mean,xgboost,0.8094568335338207,80.0
madelon,mnar,mean xgboost,mean,xgboost,0.7979506422283157,90.0
madelon,mnar,mean xgboost,mean,xgboost,0.7921570369054491,95.0
madelon,mnar,mean xgboost,mean,xgboost,0.7423076923076923,98.0
madelon,mnar,ice xgboost,ice,xgboost,0.8096090476384199,0.0
madelon,mnar,ice xgboost,ice,xgboost,0.8019047619047619,20.0
madelon,mnar,ice xgboost,ice,xgboost,0.8038345464228653,40.0
madelon,mnar,ice xgboost,ice,xgboost,0.7903838401769238,50.0
madelon,mnar,ice xgboost,ice,xgboost,0.799973369235549,60.0
madelon,mnar,ice xgboost,ice,xgboost,0.8033545401966454,70.0
madelon,mnar,ice xgboost,ice,xgboost,0.8113123713325138,80.0
madelon,mnar,ice xgboost,ice,xgboost,0.8037416375584632,90.0
madelon,mnar,ice xgboost,ice,xgboost,0.8036602700781805,95.0
madelon,mnar,ice xgboost,ice,xgboost,0.7807659876625392,98.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8096090476384199,0.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8038345464228653,20.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8038432521191142,40.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7942117429496071,50.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.7999260081391047,60.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8032757699839772,70.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.813156812701188,80.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8056074766355139,90.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.8132121656501466,95.0
madelon,mnar,missforest xgboost,missforest,xgboost,0.765370731995976,98.0
USPS,mcar,mean xgboost,mean,xgboost,0.9736892584455153,0.0
USPS,mcar,mean xgboost,mean,xgboost,0.9382092366925726,20.0
USPS,mcar,mean xgboost,mean,xgboost,0.7493204752985735,40.0
USPS,mcar,mean xgboost,mean,xgboost,0.5879949913390959,50.0
USPS,mcar,mean xgboost,mean,xgboost,0.4188964575240039,60.0
USPS,mcar,mean xgboost,mean,xgboost,0.265571920126009,70.0
USPS,mcar,mean xgboost,mean,xgboost,0.1382365409760479,80.0
USPS,mcar,mean xgboost,mean,xgboost,0.07578368758973567,90.0
USPS,mcar,mean xgboost,mean,xgboost,0.0492845648515151,95.0
USPS,mcar,mean xgboost,mean,xgboost,0.03375773019883287,98.0
USPS,mcar,ice xgboost,ice,xgboost,0.9736892584455153,0.0
USPS,mcar,ice xgboost,ice,xgboost,0.9561385842342045,20.0
USPS,mcar,ice xgboost,ice,xgboost,0.8419662942488582,40.0
USPS,mcar,ice xgboost,ice,xgboost,0.6986281187728318,50.0
USPS,mcar,ice xgboost,ice,xgboost,0.5114368958688077,60.0
USPS,mcar,ice xgboost,ice,xgboost,0.32458464071004095,70.0
USPS,mcar,ice xgboost,ice,xgboost,0.17465467684628716,80.0
USPS,mcar,ice xgboost,ice,xgboost,0.0810063441630861,90.0
USPS,mcar,ice xgboost,ice,xgboost,0.055115749363587443,95.0
USPS,mcar,ice xgboost,ice,xgboost,0.04405631903533464,98.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.9736892584455153,0.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.9651355359460619,20.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.9118556607602,40.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.8351101629954151,50.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.6698224271692071,60.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.4805337132156849,70.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.2569155757246432,80.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.10039312466818627,90.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.05230950267701955,95.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.03478585595875581,98.0
USPS,mcar,mean xgboost,mean,xgboost,0.9736892584455153,0.0
USPS,mcar,mean xgboost,mean,xgboost,0.9382092366925726,20.0
USPS,mcar,mean xgboost,mean,xgboost,0.7493204752985735,40.0
USPS,mcar,mean xgboost,mean,xgboost,0.5879949913390959,50.0
USPS,mcar,mean xgboost,mean,xgboost,0.4188964575240039,60.0
USPS,mcar,mean xgboost,mean,xgboost,0.265571920126009,70.0
USPS,mcar,mean xgboost,mean,xgboost,0.1382365409760479,80.0
USPS,mcar,mean xgboost,mean,xgboost,0.07578368758973567,90.0
USPS,mcar,mean xgboost,mean,xgboost,0.0492845648515151,95.0
USPS,mcar,mean xgboost,mean,xgboost,0.03375773019883287,98.0
USPS,mcar,ice xgboost,ice,xgboost,0.9736892584455153,0.0
USPS,mcar,ice xgboost,ice,xgboost,0.9561385842342045,20.0
USPS,mcar,ice xgboost,ice,xgboost,0.8419662942488582,40.0
USPS,mcar,ice xgboost,ice,xgboost,0.6986281187728318,50.0
USPS,mcar,ice xgboost,ice,xgboost,0.5114368958688077,60.0
USPS,mcar,ice xgboost,ice,xgboost,0.32458464071004095,70.0
USPS,mcar,ice xgboost,ice,xgboost,0.17465467684628716,80.0
USPS,mcar,ice xgboost,ice,xgboost,0.0810063441630861,90.0
USPS,mcar,ice xgboost,ice,xgboost,0.055115749363587443,95.0
USPS,mcar,ice xgboost,ice,xgboost,0.04405631903533464,98.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.9736892584455153,0.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.9656945549675069,20.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.912491403391131,40.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.8343657585238069,50.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.6816693055134468,60.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.4948442470869462,70.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.2673632042034379,80.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.090821537534694,90.0
USPS,mcar,missforest xgboost,missforest,xgboost,0.04461759251557507,95.0
